AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;FONO_RBD;CELULAR_RBD;DIR_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2016;5439;9;COMPLEJO EDUCACIONAL LUIS DURAND DURAND; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;2456638;95799874;BASILIO URRUTIA 507;-38,243852950000000;-72,66394687000000;1;110;310;363;410;510;610;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5440;2;LICEO LUCILA GODOY ALCAYAGA; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;2863021; ;BASILIO URRUTIA;-38,248786950000000;-72,66357900000000;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;5441;0;ESCUELA REPUBLICA DE ISRAEL; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;2456622;75496992;ERRÁZURIZ;-38,250041900000000;-72,66446199000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5442;9;ESCUELA BASICA EMILIA ROMAGNA; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;464868;99178386;AVENIDA SUIZA;-38,249508400000000;-72,67572586000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5443;7;ESCUELA AUSTRALIA; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;995700;77849843;ERRÁZURIZ 450;-38,24988199;-72,66381425;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5444;5;ESCUELA PROFESOR JUAN DE LA CRUZ MUNOZ M.; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;862889;56515036;CORONEL URRUTIA;-38,251286000000000;-72,66125000000000;0;165;363;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;5446;1;ESCUELA DIEGO PORTALES; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;0;2465308;78580545;LOS QUILLAYES;-38,258051520000000;-72,67055695000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5448;8;ESCUELA BASICA FUNDO CHUFQUEN; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1; ; ;LOCALIDAD DE TRAIGUEN;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5449;6;ESC. BASICA ANIDIR; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;464808;64127214;COMUNIDAD  ANINIR;-38,113008620000000;-72,53854710000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5452;6;ESCUELA BASICA QUILLANMAHUIDA; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5453;4;ESC. BASICA FUNDO SAN RAIMUNDO; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;862231;78044416;FUNDO SAN RAIMUNDO;-38,37764705;-72,61007623;0;0;0;0;0;0;0;0;0;0;0;2;3; ;GRATUITO;GRATUITO
2016;5454;2;ESCUELA REDUCCION CONTRERAS; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;2714518;74844496;REDUCCION CONTRERAS;-38,33454599000;-72,54508826000;0;0;0;0;0;0;0;0;0;0;0;1;3; ;GRATUITO;GRATUITO
2016;5455;0;ESC.BASICA QUILQUEN; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;2464810;86348790;AVENIDA 9 DE JULIO S/N VILLA QUILQUÉN;-38,242819700000000;-72,67692904000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;5456;9;ESC. BASICA QUILACO; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1; ; ;LOCALIDAD DE TRAIGUEN;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5457;7;ESCUELA SAN VICENTE; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;464810;86765229;CAMINO HUIÑILHUE KM 18;-38,25476845;-72,78667206;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5458;5;ESC. BASICA VILLA EL FORTIN; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;1973294;76218411;VILLA EL FORTIN;-38,13890282;-72,58147693;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5459;3;ESC. BASICA FUNDO QUINO; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1; ;76218411;GENERAL CRUZ 678;-38,246175330000000;-72,66180987000000;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;5460;7;ESC. BASICA REDUCCION MALALHUE; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5461;5;ESCUELA FUNDO TRIGAL; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;5462;3;ESC. BASICA REDUCCION TEMULEMU; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;863053;82728930;REDUCCION TEMULEMU;-38,244602560000000;-72,67253839000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;5463;1;ESC. BASICA DIDAICO; ;69180700;1;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;464808;79305480;REDUCCION DIDAICO;-38,288510880000000;-72,87920634000000;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5465;8;COLEGIO LOUIS PASTEUR; ;82824200;1;9;92;9210;TRAIGUEN;91;MALLECO;3;2;0;2656491;74544318;BASILIO URRUTIA;-38,245360180000000;-72,66413885000000;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5466;6;ESCUELA PARTICULAR SANTA ROSA; ;76160035;1;9;92;9210;TRAIGUEN;91;MALLECO;3;2;0;861347; ;LAGOS 431;-38,243465710000000;-72,66546242000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;SIN INFORMACION
2016;5467;4;LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI; ;70229000;1;9;92;9210;TRAIGUEN;91;MALLECO;3;2;1;861439;61931187;RUTA R 826 KM 3.5 DESDE LA RUTA 86 (VICTORIA-TRAIGUEN);-38,281238230000000;-72,61513026000000;1;710;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5468;2;ESCUELA PARTICULAR COLPI;15632176; ;0;9;92;9210;TRAIGUEN;91;MALLECO;3;2;1;78595895;78595895;COLPI NORTE S/N.;-38,31173814;-72,77566632;0;0;0;0;0;0;0;0;0;0;0;3;7;SIN ORIENTACIÓN;GRATUITO;GRATUITO
2016;5469;0;ESCUELA PARTICULAR LORENZO COLIPI; ;76111206;1;9;92;9210;TRAIGUEN;91;MALLECO;3;2;1;8473749;98473749;COLPI SUR;-38,304856760000000;-72,82009775000000;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
